364931;9,377;;2029823,134
325620;7,442;;1795048,979
608767;8,064;;3521382,944
401616;11,831;;2250580,161
864874;11,927;;5134716,152
373051;8,148;;2078553,702
897674;20,356;;5343959,828
618592;6,983;;3582516,368
917852;24,705;;5472942,81
442626;11,732;;2499082,738
31081;0,391;;139631,2366
969016;27,496;;5800850,47
61602;0,751;;295048,6196
584527;6,757;;3370852,979
135655;1,804;;696240,5792
582342;7,956;;3357305,353
482282;6,435;;2740953,799
662237;6,278;;3854890,479
226785;6,043;;1214572,995
379599;9,259;;2117906,213
129441;2,738;;661711,6936
971940;22,681;;5819626,293
554783;12,598;;3186741,871
578828;5,858;;3335525,02
389706;5,469;;2178743,789
757163;17,221;;4451504,671
420548;4,334;;2365084,391
641144;8,166;;3723094,73
597754;6,998;;3452939,425
489859;5,762;;2787332,535
356096;7,808;;1976890,836
558017;5,517;;3206726,959
235612;2,803;;1265754,175
42184;0,529;;195107,233
315026;3,97;;1732122,073
155576;3,541;;807741,6621
842324;8,718;;4991173,321
768480;24,016;;4522990,917
38107;1,276;;174568,3484
718877;7,846;;4210214,281
398807;3,939;;2233623,399
164050;4,302;;855516,8513
251087;7,241;;1355825,666
348481;4,583;;1931344,116
354690;4,676;;1968475,922
398219;4,968;;2230074,974
660281;8,339;;3842656,352
852262;19,331;;5054402,113
199461;4,514;;1057114,975
641044;19,44;;3722470,608
845696;19,269;;5012621,405
407934;8,868;;2288750,382
498629;13,426;;2841077,114
15195;0,318;;63540,9422
929933;10,03;;5550260,157
385303;11,267;;2152226,418
646447;7,434;;3756201,577
177873;1,77;;933852,8214
383882;5,318;;2143673
536418;6,195;;3073408,724
837274;10,942;;4959063,051
122931;1,577;;625677,1673
410366;4,903;;2303454,683
860443;19,929;;5106490,093
252042;6,818;;1361398,037
548402;6,16;;3147333,386
116725;2,464;;591464,7042
508334;5,895;;2900629,626
550533;16,038;;3160490,684
279323;6,264;;1521222,861
849533;25,578;;5037034,288
112856;1,177;;570207,7223
275185;3,195;;1496903,139
767522;8,982;;4516936,686
792507;7,75;;4675001,255
461833;5,072;;2616046,083
52032;0,64;;245396,9877
265917;6,53;;1442532,209
819553;23,257;;4846489,807
538206;5,329;;3084430,887
879662;19,883;;5228988,753
89177;2,271;;441448,6991
408243;4,93;;2290618,302
242664;7,244;;1306746,939
556883;5,631;;3199718,272
26391;0,314;;116686,6413
958891;31,307;;5735864,691
126675;1,452;;646383,3714
648070;8,312;;3766337,816
539915;16,282;;3094968,465
580501;12,861;;3345893,389
90087;0,969;;446350,6468
548937;17,641;;3150636,265
416479;5,183;;2340442,518
18184;0,232;;77458,19246
144757;3,279;;747038,7028
890317;11,288;;5296980,758
72843;0,689;;354190,9162
520260;14,852;;2973920,844
984260;27,866;;5898778,287
653984;8,011;;3803287,85
679614;21,259;;3963687,122
213468;2,314;;1137642,01
315939;6,904;;1737539,148
855531;9,126;;5075211,584
715098;16,617;;4186445,106
284783;6,23;;1553352,878
238334;5,054;;1281566,249
937909;11,947;;5601343,273
994665;21,371;;5965679,23
282707;6,465;;1541131,005
541775;5,961;;3106439,767
809086;9,706;;4780075,789
551802;6,103;;3168327,492
639433;18,796;;3712416,943
560659;6,299;;3223059,719
681600;7,166;;3976133,763
754165;9,408;;4432579,427
855819;27,199;;5077045,166
294075;3,606;;1608136,817
318338;3,29;;1751778,514
191834;5,729;;1013444,746
557827;19,444;;3205552,594
510181;11,727;;2911972,481
824894;9,458;;4880401,331
646489;17,998;;3756463,861
599786;13,951;;3465561,303
244357;6,549;;1316601,572
959136;28,883;;5737436,64
264866;6,746;;1436375,261
375655;3,953;;2094197,427
810020;9,004;;4785999,721
744839;23,809;;4373741,092
538750;12,469;;3087784,899
713371;6,877;;4175585,496
841091;19,388;;4983332,112
820616;9,969;;4853237,894
762569;19,135;;4485643,726
304379;9,656;;1669036,279
526899;13,1;;3014772,432
230176;2,506;;1234217,531
355079;4,393;;1970803,846
947056;30,529;;5659962,427
558322;5,459;;3208612,182
324199;3,982;;1786599,633
165751;2,063;;865130,0775
311949;7,245;;1713873,884
631996;8,384;;3666028,253
641915;6,79;;3727906,935
281698;9,425;;1535193,187
922693;9,131;;5503916,547
953355;11,78;;5700352,316
808973;10,702;;4779359,114
110215;1,526;;555730,5593
633220;17,55;;3673660,419
594540;6,028;;3432981,619
481310;6,186;;2735007,921
79400;1,019;;389045,7479
44390;0,476;;206292,9876
259082;3,195;;1402524,147
700906;15,659;;4097258,012
638049;7,144;;3703781,31
858694;22,166;;5095351,455
685655;15,242;;4001555,018
4790;0,058;;17628,80711
559691;12,995;;3217074,945
463651;14,401;;2627135,216
50201;0,496;;235980,4616
711586;9,333;;4164363,083
287435;7,233;;1568975,344
166433;3,504;;868986,544
187867;2,348;;990782,4719
86556;2,666;;427352,6946
63725;0,657;;306154,6448
456528;14,76;;2583705,342
577598;13,118;;3327903,47
182668;2,19;;961137,3608
600312;18,527;;3468829,069
839801;22,836;;4975129,254
511217;14,578;;2918336,069
807324;17,954;;4768901,509
945456;11,734;;5649705,942
797501;18,446;;4706636,563
228404;2,892;;1223949,361
470822;13,925;;2670905,76
956020;20,281;;5717446,04
924111;19,729;;5512991,301
652281;6,624;;3792645,299
317958;7,202;;1749522,483
216693;6,447;;1156240,235
624847;7,237;;3621471,802
37040;0,798;;169223,573
679628;14,532;;3963774,854
749119;21,205;;4400737,63
17616;0,209;;74795,90303
115055;1,584;;582282,4819
798014;18,718;;4709887,016
357344;10,038;;1984362,14
170080;1,875;;889629,5043
975680;27,92;;5843647,447
121691;3,677;;618830,1872
419201;5,444;;2356925,055
747691;7,325;;4391729,19
705250;7,311;;4124543,968
198493;5,394;;1051565,337
796325;18,186;;4699185,773
91323;3,04;;453015,0628
441893;11,972;;2494626,119
384467;4,591;;2147194,012
58479;0,787;;278769,3893
463691;11,58;;2627379,237
889287;11,813;;5290405,663
841041;19,358;;4983014,156
425810;12,876;;2396976,404
475058;10,539;;2696783,903
295806;6,543;;1618356,69
798582;11,007;;4713486,125
245002;2,768;;1320357,338
599646;21,365;;3464691,59
928581;11,337;;5541604,071
278648;6,142;;1517253,945
302838;4,068;;1659918,786
845369;22,777;;5010541,219
817344;8,958;;4832468,653
903228;12,384;;5379442,967
610277;19,481;;3530774,063
239917;3,298;;1290768,1
216960;2,674;;1157780,934
237270;5,871;;1275383,866
727014;19,835;;4261423,658
268772;3,108;;1459266,403
385394;3,87;;2152774,252
66139;1,449;;318820,2468
764085;20,767;;4495220,306
278213;3,608;;1514696,575
296671;6,344;;1623465,325
852171;18,074;;5053822,912
531350;6,608;;3042181,027
643784;14,716;;3739573,987
689872;15,567;;4028002,915
112943;3,216;;570685,0901
457893;10,128;;2592024,212
768965;8,607;;4526056,148
534089;6,644;;3059055,438
204938;2,459;;1088553,291
523864;14,292;;2996092,709
538370;12,011;;3085441,998
953037;28,684;;5698312,83
676279;7,245;;3942791,715
167778;3,517;;876595,591
771096;18,133;;4539525,778
613072;7,79;;3548161,239
947512;9,677;;5662885,74
384763;8,253;;2148975,731
687691;17,602;;4014322,864
4923;0,055;;18176,84748
955875;11,062;;5716515,905
544166;5,509;;3121190,015
381995;4,115;;2132318,123
594223;17,233;;3431013,569
489629;11,419;;2785923,954
677705;15,201;;3951725,431
842863;8,884;;4994601,314
671094;8,049;;3910319,349
102858;3,512;;515548,784
722570;8,904;;4233450,868
628130;7,185;;3641928,855
398019;10,914;;2228868,112
862870;9,996;;5121949,181
692250;7,647;;4042922,037
765902;7,558;;4506700,025
469574;13,126;;2663284,754
152875;3,504;;792555,4379
232026;2,308;;1244944,007
786411;9,068;;4636403,682
638435;7,085;;3706189,673
818698;18,057;;4841062,571
423759;4,172;;2384542,293
32416;1,122;;146220,7775
300672;9,275;;1647109,174
251365;7,174;;1357447,618
770847;8,138;;4537951,766
490260;16,135;;2789788,477
967910;13,166;;5793749,532
869297;26,473;;5162901,082
466375;10,518;;2643756,408
660300;7,455;;3842775,179
604829;16,278;;3496899,068
370230;13,287;;2061615,243
633948;14,065;;3678200,298
923802;10,747;;5511013,717
208248;2,027;;1107583,823
204699;4,91;;1087180,077
859190;11,041;;5098510,112
883224;11,613;;5251712,491
30080;1,029;;134706,5972
173793;4,02;;910680,93
808553;18,396;;4776695,425
708781;7,588;;4146731,793
718738;7,999;;4209339,845
730492;9,578;;4283324,188
823938;10,827;;4874330,31
477143;5,28;;2709527,408
348191;3,931;;1929610,992
500213;5,576;;2850791,407
921140;13,223;;5493978,922
940232;25,734;;5616226,717
21727;0,241;;94229,99388
494076;6,504;;2813166,845
59606;0,72;;284635,9345
742002;18,63;;4355852,307
398781;9,221;;2233466,488
998336;12,496;;5989293,936
302912;3,694;;1660356,537
173688;1,989;;910085,1395
472864;5,837;;2683378,483
518261;5,56;;2961627,635
629155;19;;3648317,371
262216;3,385;;1420859,138
236907;5,489;;1273275,125
104833;1,3;;526313,8683
864065;24,451;;5129561,977
174765;3,95;;916197,5539
212968;4,885;;1134760,451
715082;7,605;;4186344,487
988284;11,908;;5924645,73
957082;12,159;;5724258,773
407441;4,835;;2285770,383
755941;9,452;;4443790,022
141731;1,751;;730122,2648
27959;0,407;;124320,2984
541304;12,29;;3103534,675
16709;0,383;;70561,27922
610633;13,545;;3532988,364
819750;10,114;;4847740,348
781521;8,121;;4605456,872
420289;14,085;;2363515,375
277797;3,535;;1512251,183
899301;8,769;;5354352,789
579227;12,183;;3337997,621
150302;1,918;;778108,1573
962142;21,644;;5756725,705
520486;14,895;;2975310,882
429422;4,188;;2418884,438
95677;2,042;;476548,7239
947677;21,529;;5663943,541
928900;11,195;;5543646,37
53678;0,627;;253886,0072
664057;8,031;;3866276,224
499934;6,391;;2849080,209
848452;19,737;;5030155,671
199052;2,45;;1054769,889
404814;4,194;;2269895,538
750555;7,902;;4409797,729
578669;13,469;;3334539,731
992654;12,306;;5952745,42
693928;6,917;;4053451,627
361466;8,04;;2009052,41
877973;9,428;;5218215,985
330313;3,325;;1822972,894
468468;4,698;;2656532,086
627801;8,287;;3639878,451
445764;12,705;;2518167,638
325838;8,874;;1796345,458
984945;9,714;;5903181,163
609681;7,96;;3527067,175
598600;13,31;;3458194,036
229228;5,503;;1228723,436
354277;8,13;;1966004,575
666399;9,18;;3880930,738
101449;2,954;;507878,8301
357503;12,847;;1985314,149
703575;15,427;;4114021,414
262961;3,555;;1425220,047
752710;9,152;;4423396,425
770065;16,947;;4533008,711
977877;11,234;;5857761,173
655586;8,871;;3813300,979
280145;3,629;;1526057,076
113896;2,655;;575916,0889
47179;0,506;;220502,7914
402661;4,048;;2256890,571
672012;19,681;;3916067,292
673587;6,852;;3925930,225
155356;4,47;;806503,9576
576915;12,204;;3323671,832
709114;15,336;;4148824,668
167099;2,303;;872753,7075
57330;0,627;;272798,0367
945653;9,467;;5650968,708
552204;5,824;;3170810,339
666911;21,619;;3884134,934
988136;27,175;;5923694,216
910741;25,334;;5427465,26
472972;6,434;;2684038,264
714899;20,741;;4185193,674
746325;24,908;;4383112,982
35962;0,904;;163837,2561
501004;11,362;;2855643,237
374402;4,153;;2086668,954
201397;2,308;;1068220,361
833039;9,253;;4932145,129
158083;2,131;;821855,3642
321588;3,176;;1771081,539
547857;5,314;;3143969,004
338265;4,413;;1870354,141
106145;3,458;;533474,1068
26341;0,285;;116443,8743
349436;4,46;;1937052,217
798160;10,332;;4710812,122
896009;8,763;;5333325,456
994506;9,948;;5964656,553
471531;5,51;;2675235,962
381628;10,2;;2130110,198
740796;7,807;;4348249,265
442596;10,218;;2498900,329
989230;11,962;;5930727,927
165778;4,951;;865282,7297
192960;2,578;;1019883,768
271263;8,236;;1473877,824
583377;13,123;;3363722,206
530324;12,117;;3035861,631
687447;20,866;;4012792,591
420048;4,46;;2362055,465
158899;1,956;;826452,9518
714317;16,398;;4181533,847
174271;4,752;;913393,5435
292680;6,794;;1599903,917
148133;3,2;;765944,1658
582438;6,92;;3357900,506
226723;2,847;;1214214,024
576362;13,542;;3320245,887
8950;0,276;;35368,81617
192318;4,223;;1016212,146
143586;1,573;;740489,0976
519972;11,657;;2972149,531
351449;7,684;;1949087,764
581975;16,954;;3355030,197
933651;21,209;;5574068,791
641390;21,853;;3724630,098
610746;18,656;;3533691,237
945902;30,215;;5652564,819
381244;10,34;;2127800,163
262024;2,733;;1419735,401
274891;2,624;;1495176,275
723902;16,593;;4241833,91
317244;3,928;;1745284,053
516309;5,933;;2949626,692
586193;5,6;;3381185,04
531104;5,814;;3040665,772
646979;8,353;;3759523,921
401640;4,01;;2250725,076
946679;21,82;;5657545,637
228105;6,035;;1222217,34
189319;5,12;;999073,1291
564121;7,394;;3244469,875
906678;21,05;;5401491,642
963261;22,068;;5763907,207
914053;8,885;;5448643,771
950212;9,469;;5680196,783
372870;3,751;;2077466,624
346287;7,269;;1918234,739
564758;13,903;;3248410,301
752786;9,161;;4423876,057
92534;1,225;;459551,7278
120715;2,853;;613444,8079
903882;24,786;;5383622,19
765155;16,796;;4501980,288
360627;8,533;;2004025,242
36978;0,771;;168913,4117
804519;21,416;;4751116,163
754617;15,816;;4435432,402
854999;18,363;;5071824,662
886232;30,476;;5270906,852
911288;29,057;;5430962,679
263248;6,839;;1426900,267
387470;8,682;;2165274,61
520634;6,123;;2976221,195
897257;11,138;;5341296,319
871785;10,3;;5178759,802
821659;24,106;;4859859,599
344466;4,341;;1907358,659
868323;9,896;;5156693,567
970299;12,085;;5809088,501
635906;6,37;;3690412,38
423359;5,576;;2382117,809
311249;3,71;;1709724,361
287844;6,116;;1571385,64
266745;5,64;;1447384,054
902220;12,512;;5373001,999
691508;8,115;;4038266,488
200641;2,475;;1063882,788
513333;6,714;;2931336,344
9842;0,293;;39299,92644
739942;16,308;;4342865,869
311728;3,977;;1712563,747
628275;6,415;;3642832,552
895316;19,872;;5328899,654
282279;2,686;;1538612,096
687387;19,086;;4012416,3
382373;11,518;;2134592,385
755210;9,033;;4439175,532
372484;10,938;;2075148,452
633459;14,668;;3675150,806
709170;8,485;;4149176,63
672260;8,964;;3917620,206
840559;17,612;;4979949,124
182950;2,436;;962743,7151
181690;3,798;;955567,8539
169306;3,727;;885245,6008
549444;7,023;;3153766,492
297689;6,692;;1629478,97
15546;0,412;;65162,90374
788837;9,249;;4651761,749
368324;10,482;;2050176,105
478955;5,73;;2720605,553
637292;7,604;;3699058,47
222966;2,434;;1192475,377
324196;7,351;;1786581,798
513448;11,663;;2932042,99
206366;2,616;;1096760,616
810825;18,7;;4791105,841
522789;11,231;;2989478,162
858452;8,693;;5093810,382
482492;6,112;;2742238,513
972389;10,048;;5822509,786
411773;4,778;;2311964,514
813339;23,298;;4807054,391
261503;3,321;;1416686,403
175771;1,916;;921909,6184
265808;2,73;;1441893,584
462180;10,249;;2618162,416
47025;0,581;;219716,262
771199;20,113;;4540176,885
339832;7,289;;1879700,6
95930;2,204;;477918,8899
14740;0,139;;61443,65291
541077;15,962;;3102134,62
768111;7,968;;4520658,902
195909;2,009;;1036761,083
885936;20,528;;5269017,848
834740;9,756;;4942955,67
738632;21,686;;4334608,798
325819;9,506;;1796232,46
373806;3,626;;2083088,611
875543;10,459;;5202719,452
134919;4,321;;692144,3344
396862;8,73;;2221887,276
110996;2,307;;560008,9322
955657;9,311;;5715117,512
106652;3,109;;536242,9502
597058;13,455;;3448616,872
460004;5,574;;2604892,991
813106;18,415;;4805576,121
379185;4,837;;2115416,673
979056;20,9;;5865336,06
985094;11,236;;5904138,896
482565;5,363;;2742685,114
889941;10,843;;5294580,469
696494;22,376;;4069556,897
850922;10,675;;5045873,648
431702;9,881;;2432720,229
851220;24,394;;5047770,197
622198;13,418;;3604970,794
691752;8,398;;4039797,385
730146;8,204;;4281145,146
720929;16,595;;4223124,579
334772;7,574;;1849531,315
746270;17,29;;4382766,086
632649;17,612;;3670099,861
928566;19,365;;5541508,04
845713;11,205;;5012729,55
216054;2,71;;1152553,526
444094;4,524;;2508009,721
647717;6,117;;3764133,05
48669;0,665;;228123,8882
208136;2,351;;1106939,514
135846;2,843;;697303,8831
370013;8,484;;2060312,67
775113;18,852;;4564923,389
20442;0,461;;88115,71901
553791;5,677;;3180613,266
809129;10,573;;4780348,508
120428;1,654;;611861,8482
274823;2,84;;1494776,884
170795;1,638;;893680,5937
41427;0,531;;191280,2029
832695;21,931;;4929959,054
149004;3,188;;770827,1839
324052;4,276;;1785725,717
405556;4,82;;2274378,663
119243;3,617;;605329,0876
238081;2,257;;1280096,002
8669;0,183;;34138,25329
452930;10,039;;2561786,16
741354;8,251;;4351766,985
292631;3,132;;1599614,785
903655;10,397;;5382171,58
810973;17,932;;4792044,643
587924;12,668;;3391922,391
988040;9,464;;5923077,024
550107;12,293;;3157860,172
594918;18,957;;3435328,475
950030;21,672;;5679029,786
457126;13,407;;2587349,582
114181;3,6;;577481,1225
905622;32,983;;5394742,224
349599;3,916;;1938026,592
866872;11,729;;5147446,905
952721;10,552;;5696286,217
452384;5,1;;2558460,986
471068;10,189;;2672408,147
362264;4,213;;2013834,697
138176;1,776;;710284,4172
948076;30,466;;5666501,549
815224;20,701;;4819014,846
526159;14,809;;3010217,201
430518;9,498;;2425534,673
366905;10,209;;2041662,55
327920;3,699;;1808730,612
530050;5,62;;3034174,14
834694;9,827;;4942663,301
183438;6,67;;965523,9514
791149;23,656;;4666401,143
22927;0,243;;99969,68096
25378;0,579;;111776,3197
757790;8,289;;4455463,338
873234;10,358;;5187997,271
205211;2,517;;1090122,005
973378;34,058;;5828861,495
327071;3,473;;1803679,486
891189;18,801;;5302547,652
760998;22,87;;4475721,092
217459;6,649;;1160660,749
825083;8,887;;4881601,621
773499;17,992;;4554717,733
411241;10,404;;2308746,62
212093;2,298;;1129718,95
784150;18,169;;4622093,091
812884;10,896;;4804167,668
303134;2,912;;1661669,838
58565;1,234;;279216,7281
116675;2,438;;591189,6359
647371;16,594;;3761972,085
371537;4,457;;2069461,859
66118;1,819;;318709,8985
605306;6,342;;3499864,147
410314;4,988;;2303140,216
394135;8,877;;2205439,543
459014;12,944;;2598857,368
123334;1,644;;627903,6081
629098;16,549;;3647962,088
695850;15,556;;4065514,502
643344;14,289;;3736827,117
