16907;0,517000
816362;27,616000
948346;34,272000
278360;4,115000
642882;9,380000
631390;8,704000
759318;12,862000
566779;21,298000
378141;21,669000
582417;13,982000
789218;17,741000
226317;7,958000
139637;6,934000
309158;5,993000
447300;13,883000
49766;1,841000
996998;30,380000
722261;12,233000
7077;0,133000
860516;16,441000
527457;12,918000
494674;13,458000
942507;14,220000
422499;26,564000
823062;16,162000
871098;23,143000
178927;6,233000
109825;2,153000
206909;3,614000
521343;20,267000
889433;26,595000
134699;2,773000
594435;8,918000
825224;10,512000
570953;10,514000
348871;11,353000
466357;12,322000
156068;3,232000
37862;0,659000
48988;0,865000
291517;4,393000
373258;6,096000
60987;1,707000
570645;10,858000
410507;8,563000
487804;11,430000
378610;8,790000
84556;2,493000
316137;7,865000
134961;3,312000
16907;0,250000
816362;18,600000
948346;31,019000
278360;3,949000
642882;9,238000
631390;8,687000
759318;13,211000
566779;21,090000
378141;22,690000
582417;13,956000
789218;18,079000
226317;7,852000
139637;6,888000
309158;6,099000
447300;14,086000
49766;1,793000
996998;30,266000
722261;12,104000
7077;0,139000
860516;16,333000
527457;12,689000
494674;13,484000
942507;14,183000
422499;27,103000
823062;15,994000
871098;23,209000
178927;6,246000
109825;2,166000
206909;3,574000
521343;20,214000
889433;26,479000
134699;2,780000
594435;8,851000
825224;10,445000
570953;10,554000
348871;11,173000
466357;12,803000
156068;3,286000
37862;0,706000
48988;0,895000
291517;4,398000
373258;6,050000
60987;1,691000
570645;10,830000
410507;8,827000
487804;11,441000
378610;8,693000
84556;2,505000
316137;7,970000
134961;3,327000
16907;0,249000
816362;18,307000
948346;31,055000
278360;3,957000
642882;9,304000
631390;8,598000
759318;12,839000
566779;21,114000
378141;21,226000
582417;13,785000
789218;17,870000
226317;7,926000
139637;6,804000
309158;5,996000
447300;13,998000
49766;1,886000
996998;30,068000
722261;12,023000
7077;0,128000
860516;16,246000
527457;12,860000
494674;13,430000
942507;14,332000
422499;28,001000
823062;16,183000
871098;23,350000
178927;6,267000
109825;2,200000
206909;3,558000
521343;20,326000
889433;26,469000
134699;2,772000
594435;8,826000
825224;10,405000
570953;10,534000
348871;11,124000
466357;12,257000
156068;3,241000
37862;0,660000
48988;0,858000
291517;4,423000
373258;6,078000
60987;1,655000
570645;10,886000
410507;8,578000
487804;11,315000
378610;8,721000
84556;2,505000
316137;7,876000
134961;3,280000
16907;0,249000
816362;18,541000
948346;30,886000
278360;3,946000
642882;9,248000
631390;8,654000
759318;12,898000
566779;21,100000
378141;20,767000
582417;13,853000
789218;17,828000
226317;8,373000
139637;6,862000
309158;5,980000
447300;13,922000
49766;1,876000
996998;30,461000
722261;12,063000
7077;0,135000
860516;16,328000
527457;12,752000
494674;13,643000
942507;14,197000
422499;27,788000
823062;16,195000
871098;23,150000
178927;6,077000
109825;2,193000
206909;3,677000
521343;20,280000
889433;26,602000
134699;2,797000
594435;8,882000
825224;10,514000
570953;10,514000
348871;11,181000
466357;12,461000
156068;3,238000
37862;0,655000
48988;0,865000
291517;4,388000
373258;6,034000
60987;1,663000
570645;10,862000
410507;8,560000
487804;11,248000
378610;8,759000
84556;2,498000
316137;7,857000
134961;3,351000
16907;0,250000
816362;18,524000
948346;30,813000
278360;4,021000
642882;9,239000
631390;8,781000
759318;13,046000
566779;21,117000
378141;21,241000
582417;13,814000
789218;17,848000
226317;7,909000
139637;6,833000
309158;5,971000
447300;13,893000
49766;1,853000
996998;30,162000
722261;12,017000
7077;0,132000
860516;16,328000
527457;12,697000
494674;13,518000
942507;14,238000
422499;26,879000
823062;15,958000
871098;23,260000
178927;6,084000
109825;2,152000
206909;3,612000
521343;20,376000
889433;27,133000
134699;2,809000
594435;8,856000
825224;10,560000
570953;10,569000
348871;11,226000
466357;12,448000
156068;3,370000
37862;0,659000
48988;0,864000
291517;4,378000
373258;6,037000
60987;1,666000
570645;10,891000
410507;8,755000
487804;11,367000
378610;8,719000
84556;2,489000
316137;8,016000
134961;3,308000
16907;0,249000
816362;18,328000
948346;30,591000
278360;3,977000
642882;9,286000
631390;8,636000
759318;12,801000
566779;20,888000
378141;21,608000
582417;13,719000
789218;18,300000
226317;7,836000
139637;6,330000
309158;6,043000
447300;14,083000
49766;1,732000
996998;30,495000
722261;12,072000
7077;0,132000
860516;16,896000
527457;12,955000
494674;13,539000
942507;14,411000
422499;26,968000
823062;16,069000
871098;23,336000
178927;6,146000
109825;2,175000
206909;3,598000
521343;20,039000
889433;26,452000
134699;2,793000
594435;8,893000
825224;10,379000
570953;10,519000
348871;11,238000
466357;12,283000
156068;3,224000
37862;0,654000
48988;0,853000
291517;4,422000
373258;6,060000
60987;1,658000
570645;10,817000
410507;8,572000
487804;11,406000
378610;8,688000
84556;2,477000
316137;7,828000
134961;3,316000
16907;0,249000
816362;18,594000
